status,followup_tier,game_name,game_url,canonical_game_key,best_rank,first_seen_date,endpoint_observations,candidates_with_cdx_rows,failed_observations,unresolved_failed_endpoints,parsed_probe_count_rows,recovered_count_rows,source_types_seen,latest_probe_run_timestamp
no_archived_endpoint_rows_observed,3,Dynamite Soccer Online,http://www.kongregate.com/games/solman02/dynamite-soccer-online,www.kongregate.com/games/solman02/dynamite-soccer-online,7,2014-06-27,30,0,13,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json;recommended_games,2026-07-02T12:14:44Z
archived_endpoint_hit_no_count,3,Garage Rush,http://www.kongregate.com/games/games2girls/garage-rush,www.kongregate.com/games/games2girls/garage-rush,7,2014-08-01,48,24,6,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json;recommended_games,2026-07-02T11:14:53Z
no_archived_endpoint_rows_observed,3,"Maze, 2",http://www.kongregate.com/games/ic2000/maze-2,www.kongregate.com/games/ic2000/maze-2,8,2010-11-23,20,0,11,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T12:14:44Z
no_archived_endpoint_rows_observed,3,Platform Block Demo,http://www.kongregate.com/games/PickOnSomeone/platform-block-demo,www.kongregate.com/games/pickonsomeone/platform-block-demo,8,2011-03-23,22,0,6,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T12:43:19Z
no_archived_endpoint_rows_observed,3,Do Not Press,http://www.kongregate.com/games/fancygamer/do-not-press,www.kongregate.com/games/fancygamer/do-not-press,8,2011-04-05,21,0,10,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T12:43:19Z
archived_endpoint_hit_no_count,3,Chain Gun Rex,http://www.kongregate.com/games/mokshal1663/chain-gun-rex,www.kongregate.com/games/mokshal1663/chain-gun-rex,8,2011-05-28,13,2,3,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T12:43:19Z
archived_endpoint_hit_no_count,3,Fish Rush,http://www.kongregate.com/games/FkidsPR/fish-rush,www.kongregate.com/games/fkidspr/fish-rush,8,2011-06-29,23,4,9,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T12:44:26Z
no_archived_endpoint_rows_observed,3,The Bill Cosby Fun Game,http://www.kongregate.com/games/ctnumber1/the-bill-cosby-fun-game,www.kongregate.com/games/ctnumber1/the-bill-cosby-fun-game,8,2011-07-05,22,0,9,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T12:44:26Z
no_archived_endpoint_rows_observed,3,rocks vs gold version 1.4,http://www.kongregate.com/games/rand0mgamez/rocks-vs-gold-version-1-4,www.kongregate.com/games/rand0mgamez/rocks-vs-gold-version-1-4,8,2011-08-13,16,0,2,0,0,0,chat_achievements;chat_js;holodeck;metrics_json,2026-07-02T00:19:29Z
archived_endpoint_hit_no_count,3,Quantum Of Light,http://www.kongregate.com/games/foumart/quantum-of-light,www.kongregate.com/games/foumart/quantum-of-light,8,2014-08-16,30,2,15,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json;recommended_games,2026-07-02T12:44:26Z
archived_endpoint_hit_no_count,3,Robin the Archer in Pixeland,http://www.kongregate.com/games/slixmedia/robin-the-archer-in-pixeland,www.kongregate.com/games/slixmedia/robin-the-archer-in-pixeland,9,2009-10-14,19,3,1,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T11:14:53Z
no_archived_endpoint_rows_observed,3,Ninja Quest,http://www.kongregate.com/games/Sigit_Haryo/ninja-quest,www.kongregate.com/games/sigit_haryo/ninja-quest,15,2009-10-14,20,0,10,0,0,0,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json,2026-07-02T12:14:44Z
recovered_count,,#VoteStabby,http://www.kongregate.com/games/YAYitsAndrew/votestabby,www.kongregate.com/games/yayitsandrew/votestabby,,,2,2,0,0,2,1,metrics_json,2026-07-03T22:02:03Z
no_archived_endpoint_rows_observed,,10 Gnomes in Venice,http://www.kongregate.com/games/MateuszSkutnik/10-gnomes-in-venice,www.kongregate.com/games/mateuszskutnik/10-gnomes-in-venice,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:08:57Z
no_archived_endpoint_rows_observed,,10 Shot Soccer,http://www.kongregate.com/games/teemukorh/10-shot-soccer,www.kongregate.com/games/teemukorh/10-shot-soccer,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:15:07Z
no_archived_endpoint_rows_observed,,1010 Hex (HTML5),http://www.kongregate.com/games/zygomaticgames/1010-hex-html5,www.kongregate.com/games/zygomaticgames/1010-hex-html5,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:34:27Z
no_archived_endpoint_rows_observed,,18 Wheeler Trucks Differences,http://www.kongregate.com/games/newgamess/18-wheeler-trucks-differences,www.kongregate.com/games/newgamess/18-wheeler-trucks-differences,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:52:39Z
no_archived_endpoint_rows_observed,,2 Player Tron,http://www.kongregate.com/games/KoGaMaDaniel/2-player-tron,www.kongregate.com/games/kogamadaniel/2-player-tron,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:02:03Z
no_archived_endpoint_rows_observed,,2048,http://www.kongregate.com/games/Geckoo1337/2048,www.kongregate.com/games/geckoo1337/2048,,,4,0,1,0,0,0,metrics_json,2026-07-03T19:33:29Z
no_archived_endpoint_rows_observed,,3-bit Zombies,http://www.kongregate.com/games/nicomay99/3-bit-zombies,www.kongregate.com/games/nicomay99/3-bit-zombies,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:27:33Z
no_archived_endpoint_rows_observed,,3D Ghost Maze,http://www.kongregate.com/games/kebabs91/3d-ghost-maze,www.kongregate.com/games/kebabs91/3d-ghost-maze,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:07:10Z
no_archived_endpoint_rows_observed,,3D Police Car Driver Simulator,http://www.kongregate.com/games/oyunlaroynama/3d-police-car-driver-simulator,www.kongregate.com/games/oyunlaroynama/3d-police-car-driver-simulator,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:30:22Z
no_archived_endpoint_rows_observed,,3D Snake!,http://www.kongregate.com/games/JaredTimpson/3d-snake,www.kongregate.com/games/jaredtimpson/3d-snake,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:29:13Z
no_archived_endpoint_rows_observed,,3D Zombie Hell,http://www.kongregate.com/games/szrylmz/3d-zombie-hell,www.kongregate.com/games/szrylmz/3d-zombie-hell,,,6,0,0,0,0,0,metrics_json,2026-07-03T15:25:41Z
no_archived_endpoint_rows_observed,,3Dsteve009096-1,http://www.kongregate.com/games/steve009096/3dsteve009096-1,www.kongregate.com/games/steve009096/3dsteve009096-1,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:15:07Z
no_archived_endpoint_rows_observed,,4096 Hexa,http://www.kongregate.com/games/rey5137/4096-hexa,www.kongregate.com/games/rey5137/4096-hexa,,,3,0,1,0,0,0,metrics_json,2026-07-03T23:08:57Z
no_archived_endpoint_rows_observed,,[Future Mode] The Warriors Way 0.2,http://www.kongregate.com/games/JuztnKarlS/future-mode-the-warriors-way-0-2,www.kongregate.com/games/juztnkarls/future-mode-the-warriors-way-0-2,,,2,0,0,0,0,0,metrics_json,2026-07-03T14:14:03Z
no_archived_endpoint_rows_observed,,[TEST] AvengerHeroWorld,http://www.kongregate.com/games/galaxymika/test-avengerheroworld,www.kongregate.com/games/galaxymika/test-avengerheroworld,,,4,0,1,0,0,0,metrics_json,2026-07-03T19:33:51Z
no_archived_endpoint_rows_observed,,A Pirate Adventure,http://www.kongregate.com/games/hrishi29x/a-pirate-adventure,www.kongregate.com/games/hrishi29x/a-pirate-adventure,,,4,0,2,0,0,0,metrics_json,2026-07-03T18:49:43Z
archived_endpoint_hit_no_count,,Adam and Eve 2,http://www.kongregate.com/games/fastgames/adam-and-eve-2,www.kongregate.com/games/fastgames/adam-and-eve-2,,,6,6,0,0,0,0,metrics_json,2026-07-03T14:06:00Z
recovered_count,,Afterburner,http://www.kongregate.com/games/zerodevider/afterburner,www.kongregate.com/games/zerodevider/afterburner,,,4,2,2,0,2,1,metrics_json,2026-07-03T20:54:42Z
no_archived_endpoint_rows_observed,,Age of Pixels - Rome 1,http://www.kongregate.com/games/JackF194/age-of-pixels-rome-1,www.kongregate.com/games/jackf194/age-of-pixels-rome-1,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:30:22Z
no_archived_endpoint_rows_observed,,Aid The Santa,http://www.kongregate.com/games/Enagamess/aid-the-santa,www.kongregate.com/games/enagamess/aid-the-santa,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:05:32Z
no_archived_endpoint_rows_observed,,Airport Minibus Parking,http://www.kongregate.com/games/funnychasegames/airport-minibus-parking,www.kongregate.com/games/funnychasegames/airport-minibus-parking,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:29:13Z
recovered_count,,Akaneiro,http://www.kongregate.com/games/Spicyhorse/akaneiro,www.kongregate.com/games/spicyhorse/akaneiro,,,2,2,0,0,1,1,metrics_json,2026-07-03T17:17:12Z
no_archived_endpoint_rows_observed,,Alexia Crow and the pandora's box,http://www.kongregate.com/games/josepho/alexia-crow-and-the-pandoras-box,www.kongregate.com/games/josepho/alexia-crow-and-the-pandoras-box,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:15:49Z
no_archived_endpoint_rows_observed,,Alien Defense 8,http://www.kongregate.com/games/HouseofWillis/alien-defense-8,www.kongregate.com/games/houseofwillis/alien-defense-8,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:21:39Z
no_archived_endpoint_rows_observed,,Alien Mystery : Palace,http://www.kongregate.com/games/Enagamess/alien-mystery-palace,www.kongregate.com/games/enagamess/alien-mystery-palace,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:22:01Z
no_archived_endpoint_rows_observed,,Alien Space Blaster 0.1,http://www.kongregate.com/games/TM_HeartGames/alien-space-blaster-0-1,www.kongregate.com/games/tm_heartgames/alien-space-blaster-0-1,,,6,0,0,0,0,0,metrics_json,2026-07-03T12:40:42Z
no_archived_endpoint_rows_observed,,Alien survival Beta 2,http://www.kongregate.com/games/idknewname1/alien-survival-beta-2,www.kongregate.com/games/idknewname1/alien-survival-beta-2,,,2,0,0,0,0,0,metrics_json,2026-07-03T12:51:50Z
no_archived_endpoint_rows_observed,,Aliens Hurry Home 2,http://www.kongregate.com/games/BenGAMEn/aliens-hurry-home-2,www.kongregate.com/games/bengamen/aliens-hurry-home-2,,,9,0,3,0,0,0,metrics_json,2026-07-03T13:08:38Z
no_archived_endpoint_rows_observed,,aliens ufo shooter,http://www.kongregate.com/games/gamebazar99/aliens-ufo-shooter,www.kongregate.com/games/gamebazar99/aliens-ufo-shooter,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:52:47Z
no_archived_endpoint_rows_observed,,Amgel Easy Room Escape 1,https://www.kongregate.com/games/amgelescape/amgel-easy-room-escape-1,www.kongregate.com/games/amgelescape/amgel-easy-room-escape-1,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:54:52Z
no_archived_endpoint_rows_observed,,Ancient Greece: The Impossible Task,http://www.kongregate.com/games/chrisjmarino/ancient-greece-the-impossible-task,www.kongregate.com/games/chrisjmarino/ancient-greece-the-impossible-task,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:09:58Z
no_archived_endpoint_rows_observed,,Ancient palace,http://www.kongregate.com/games/top10newgames/ancient-palace,www.kongregate.com/games/top10newgames/ancient-palace,,,5,0,2,0,0,0,metrics_json,2026-07-03T20:54:42Z
no_archived_endpoint_rows_observed,,Ancient Temple Escape,http://www.kongregate.com/games/top10newgames/ancient-temple-escape,www.kongregate.com/games/top10newgames/ancient-temple-escape,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:34:27Z
recovered_count,,Angry Birds Rebuilding Warrior,http://www.kongregate.com/games/hibiscus070133/angry-birds-rebuilding-warrior,www.kongregate.com/games/hibiscus070133/angry-birds-rebuilding-warrior,,,2,2,0,0,2,1,metrics_json,2026-07-03T22:27:24Z
recovered_count,,Animation Throwdown,http://www.kongregate.com/games/Throwdown/animation-throwdown,www.kongregate.com/games/throwdown/animation-throwdown,,,54,54,0,0,39,19,metrics_json,2026-07-03T16:22:05Z
no_archived_endpoint_rows_observed,,AnonymousHotel,http://www.kongregate.com/games/JairusScott/anonymoushotel,www.kongregate.com/games/jairusscott/anonymoushotel,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:46:54Z
no_archived_endpoint_rows_observed,,Another Platform Game,http://www.kongregate.com/games/PlayHardStudios/another-platform-game,www.kongregate.com/games/playhardstudios/another-platform-game,,,5,0,3,0,0,0,metrics_json,2026-07-03T19:11:43Z
no_archived_endpoint_rows_observed,,Anti-Plane,http://www.kongregate.com/games/calinutz05/anti-plane,www.kongregate.com/games/calinutz05/anti-plane,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:46:54Z
no_archived_endpoint_rows_observed,,Archaeologist Office Escape,http://www.kongregate.com/games/quicksailor/archaeologist-office-escape,www.kongregate.com/games/quicksailor/archaeologist-office-escape,,,4,0,1,0,0,0,metrics_json,2026-07-03T19:33:29Z
recovered_count,,Arcuz (Full Version),http://www.kongregate.com/games/funnaut/arcuz-full-version,www.kongregate.com/games/funnaut/arcuz-full-version,,,8,8,0,0,8,4,metrics_json,2026-07-03T17:04:20Z
no_archived_endpoint_rows_observed,,ARKADE demo,http://www.kongregate.com/games/Ivamorlor/arkade-demo,www.kongregate.com/games/ivamorlor/arkade-demo,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:52:47Z
no_archived_endpoint_rows_observed,,Arkansas,http://www.kongregate.com/games/Alexiar2/arkansas,www.kongregate.com/games/alexiar2/arkansas,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:53:57Z
recovered_count,,Armor Mayhem,https://www.kongregate.com/games/JuicyBit/armor-mayhem,www.kongregate.com/games/juicybit/armor-mayhem,,,6,6,0,0,4,3,metrics_json,2026-07-03T16:55:39Z
no_archived_endpoint_rows_observed,,Army Parking Mania,http://www.kongregate.com/games/vitalitygames/army-parking-mania,www.kongregate.com/games/vitalitygames/army-parking-mania,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:09:58Z
no_archived_endpoint_rows_observed,,ASMR Universe(Web),http://www.kongregate.com/games/PoeTesla/asmr-universe-web,www.kongregate.com/games/poetesla/asmr-universe-web,,,6,0,0,0,0,0,metrics_json,2026-07-03T14:14:03Z
no_archived_endpoint_rows_observed,,Assault Universe Asteroid Runner,http://www.kongregate.com/games/ZinkZonkStudios/assault-universe-asteroid-runner,www.kongregate.com/games/zinkzonkstudios/assault-universe-asteroid-runner,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:42:46Z
no_archived_endpoint_rows_observed,,Asteroid Attack!,http://www.kongregate.com/games/reid_myles/asteroid-attack,www.kongregate.com/games/reid_myles/asteroid-attack,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:34:27Z
no_archived_endpoint_rows_observed,,Astro Destroyer,http://www.kongregate.com/games/iGamersbox/astro-destroyer,www.kongregate.com/games/igamersbox/astro-destroyer,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:27:33Z
no_archived_endpoint_rows_observed,,Astronaut A12 (A12_),http://www.kongregate.com/games/DevinBeggs1214/astronaut-a12-a12,www.kongregate.com/games/devinbeggs1214/astronaut-a12-a12,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:46:54Z
no_archived_endpoint_rows_observed,,Asylum Murder House,http://www.kongregate.com/games/CrazyEscapeGames/asylum-murder-house,www.kongregate.com/games/crazyescapegames/asylum-murder-house,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
no_archived_endpoint_rows_observed,,Atlas Designer,http://www.kongregate.com/games/Enagamess/atlas-designer,www.kongregate.com/games/enagamess/atlas-designer,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:53:57Z
no_archived_endpoint_rows_observed,,Atomic Level,http://www.kongregate.com/games/nolina/atomic-level,www.kongregate.com/games/nolina/atomic-level,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:41:30Z
no_archived_endpoint_rows_observed,,Attack On Trump,http://www.kongregate.com/games/dci05049/attack-on-trump,www.kongregate.com/games/dci05049/attack-on-trump,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:04:11Z
no_archived_endpoint_rows_observed,,Attraction,http://www.kongregate.com/games/Aldrinsalazar/attraction,www.kongregate.com/games/aldrinsalazar/attraction,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Atv Mashup,http://www.kongregate.com/games/win1game/atv-mashup,www.kongregate.com/games/win1game/atv-mashup,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:38:21Z
no_archived_endpoint_rows_observed,,Audi R8 Differences,http://www.kongregate.com/games/newgamess/audi-r8-differences,www.kongregate.com/games/newgamess/audi-r8-differences,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:27:33Z
no_archived_endpoint_rows_observed,,AZ Tank Game,http://www.kongregate.com/games/Asheer/az-tank-game,www.kongregate.com/games/asheer/az-tank-game,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:32:10Z
no_archived_endpoint_rows_observed,,Baby Daisy Cooking Time,http://www.kongregate.com/games/niklec/baby-daisy-cooking-time,www.kongregate.com/games/niklec/baby-daisy-cooking-time,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:48:52Z
no_archived_endpoint_rows_observed,,Baby Daisy New Year Party,http://www.kongregate.com/games/niklec/baby-daisy-new-year-party,www.kongregate.com/games/niklec/baby-daisy-new-year-party,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:31:06Z
no_archived_endpoint_rows_observed,,Back To Home,http://www.kongregate.com/games/spacegrid/back-to-home,www.kongregate.com/games/spacegrid/back-to-home,,,4,0,2,0,0,0,metrics_json,2026-07-03T18:39:36Z
no_archived_endpoint_rows_observed,,Back2Base,http://www.kongregate.com/games/Woutfontane/back2base,www.kongregate.com/games/woutfontane/back2base,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:27:24Z
recovered_count,,Bad Eggs Online,http://www.kongregate.com/games/Rob_Almighty/bad-eggs-online,www.kongregate.com/games/rob_almighty/bad-eggs-online,,,6,6,0,0,6,3,metrics_json,2026-07-03T15:26:39Z
recovered_count,,Bad Eggs Online 2,http://www.kongregate.com/games/Rob_Almighty/bad-eggs-online-2,www.kongregate.com/games/rob_almighty/bad-eggs-online-2,,,60,34,11,2,16,6,chat_achievements;chat_js;holodeck;metrics_json;recommended_games,2026-07-03T16:39:48Z
no_archived_endpoint_rows_observed,,Bad Pad - DEMO,http://www.kongregate.com/games/AvishayMizrav/bad-pad-demo,www.kongregate.com/games/avishaymizrav/bad-pad-demo,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Bakery French Bread,http://www.kongregate.com/games/IanStokes/bakery-french-bread,www.kongregate.com/games/ianstokes/bakery-french-bread,,,2,0,0,0,0,0,metrics_json,2026-07-03T12:30:15Z
no_archived_endpoint_rows_observed,,Ball Roller,http://www.kongregate.com/games/tackypoop111/ball-roller,www.kongregate.com/games/tackypoop111/ball-roller,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:41:30Z
no_archived_endpoint_rows_observed,,Ball Temere,http://www.kongregate.com/games/Miancky/ball-temere,www.kongregate.com/games/miancky/ball-temere,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:34:27Z
no_archived_endpoint_rows_observed,,Baloon Rush 2,https://www.kongregate.com/games/Maty733/baloon-rush-2,www.kongregate.com/games/maty733/baloon-rush-2,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:15:07Z
no_archived_endpoint_rows_observed,,Bank adventure,http://www.kongregate.com/games/MirchiS/bank-adventure,www.kongregate.com/games/mirchis/bank-adventure,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:52:39Z
