catalog_index,game_name,game_url,canonical_game_key,kongregate_game_ids,status,priority_score,best_rank,top_n_appearances,listing_play_count_rows,max_listing_play_count_observed,needs_game_page_history,metrics_rows,first_metric_date,last_metric_date,cdx_rows,valid_cached_captures,known_failed_captures,fresh_pending_captures,missing_cdx_cache_files,failure_errors,first_seen_date,last_seen_date
2479,Space Invaderz Tutorial,http://www.kongregate.com/games/scotty42/space-invaderz-tutorial,www.kongregate.com/games/scotty42/space-invaderz-tutorial,25,has_metrics,1556,14,6,0,,yes,1,2024-01-20,2024-01-20,1,1,0,0,5,,2016-05-25,2023-11-23
2481,SpaceWars!,http://www.kongregate.com/games/Matty/spacewars,www.kongregate.com/games/matty/spacewars,24,has_metrics,1555,14,5,0,,yes,14,2007-07-06,2009-07-27,0,0,0,0,5,,2016-05-25,2017-07-24
2483,Rise of Mythos,http://www.kongregate.com/games/GameFuse/rise-of-mythos,www.kongregate.com/games/gamefuse/rise-of-mythos,174642,has_metrics,1554,14,4,0,,yes,2,2020-11-27,2026-06-29,1,1,0,0,5,,2014-12-17,2015-02-07
2487,Royal Squad,http://www.kongregate.com/games/platon_skedow/royal-squad,www.kongregate.com/games/platon_skedow/royal-squad,235199,has_metrics,1552,14,2,0,,yes,1,2022-06-02,2022-06-02,1,1,0,0,5,,2015-05-06,2015-05-12
2488,The Money Makers,http://www.kongregate.com/games/AlpagaGames/the-money-makers,www.kongregate.com/games/alpagagames/the-money-makers,233673,has_metrics,1552,14,2,0,,yes,1,2026-06-29,2026-06-29,1,0,1,0,5,not_json (1),2015-08-09,2015-08-17
2489,Age of Colors,http://www.kongregate.com/games/azoo/age-of-colors,www.kongregate.com/games/azoo/age-of-colors,314735,has_metrics,1551,14,1,0,,yes,2,2020-12-01,2024-03-11,2,2,0,0,5,,2021-01-25,2021-01-25
2490,Airline Service,http://www.kongregate.com/games/HyoungukK/airline-service,www.kongregate.com/games/hyoungukk/airline-service,220317,has_metrics,1551,14,1,0,,yes,2,2022-11-23,2026-06-30,1,1,0,0,5,,2014-09-19,2014-09-19
2491,Alien Hunt,http://www.kongregate.com/games/3rimgames/alien-hunt,www.kongregate.com/games/3rimgames/alien-hunt,254643,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-01-02,2016-01-02
2492,Area 51 Aliens,http://www.kongregate.com/games/CrazyEscapeGames/area-51-aliens,www.kongregate.com/games/crazyescapegames/area-51-aliens,280343,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-05-05,2017-05-05
2493,Baby Sophia Haircut,http://www.kongregate.com/games/MarkAntony/baby-sophia-haircut,www.kongregate.com/games/markantony/baby-sophia-haircut,248303,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2015-09-23,2015-09-23
2494,Barbie Match Up,http://www.kongregate.com/games/coolappsgame/barbie-match-up,www.kongregate.com/games/coolappsgame/barbie-match-up,218059,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-22,2014-08-22
2495,Beast in the cave.,http://www.kongregate.com/games/minininja956/beast-in-the-cave,www.kongregate.com/games/minininja956/beast-in-the-cave,284947,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-08-17,2017-08-17
2496,BeatDash,http://www.kongregate.com/games/TahirG8/beatdash,www.kongregate.com/games/tahirg8/beatdash,254319,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2015-12-26,2015-12-26
2497,Book of Shadows,http://www.kongregate.com/games/SandraKim/book-of-shadows,www.kongregate.com/games/sandrakim/book-of-shadows,247783,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2015-09-14,2015-09-14
2498,Cannon Lord,http://www.kongregate.com/games/Herlyke/cannon-lord,www.kongregate.com/games/herlyke/cannon-lord,284353,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-08-05,2017-08-05
2499,Chota Bheem Run Game,http://www.kongregate.com/games/jawadsatti/chota-bheem-run-game,www.kongregate.com/games/jawadsatti/chota-bheem-run-game,219285,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-05,2014-09-05
2500,clicker farm,http://www.kongregate.com/games/12345102/clicker-farm,www.kongregate.com/games/12345102/clicker-farm,271134,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-10-30,2016-10-30
2501,Color,http://www.kongregate.com/games/sampearce8/color,www.kongregate.com/games/sampearce8/color,228803,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-12-30,2014-12-30
2504,DPS IDLE,http://www.kongregate.com/games/YDKR/dps-idle,www.kongregate.com/games/ydkr/dps-idle,316416,has_metrics,1551,14,1,0,,yes,10,2021-12-27,2025-05-30,10,10,0,0,5,,2024-01-21,2024-01-21
2505,Dragon Quest,http://www.kongregate.com/games/Andreu1415/dragon-quest,www.kongregate.com/games/andreu1415/dragon-quest,286561,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-09-30,2017-09-30
2506,EggCatcher,http://www.kongregate.com/games/StupidPiglet_com/eggcatcher,www.kongregate.com/games/stupidpiglet_com/eggcatcher,235670,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2015-04-01,2015-04-01
2507,Emergency Ninja Training,http://www.kongregate.com/games/ViniAleixo/emergency-ninja-training,www.kongregate.com/games/vinialeixo/emergency-ninja-training,270401,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-10-17,2016-10-17
2508,Empire Defender 7,http://www.kongregate.com/games/thegames8dotcom/empire-defender-7,www.kongregate.com/games/thegames8dotcom/empire-defender-7,263699,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-06-13,2016-06-13
2509,Employee of the month,http://www.kongregate.com/games/SandraKim/employee-of-the-month,www.kongregate.com/games/sandrakim/employee-of-the-month,259234,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-03-24,2016-03-24
2512,Escape From Ghost House,http://www.kongregate.com/games/top10newgames/escape-from-ghost-house,www.kongregate.com/games/top10newgames/escape-from-ghost-house,286820,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-10-08,2017-10-08
2513,Escape Game Love Fever,http://www.kongregate.com/games/ajazgames/escape-game-love-fever,www.kongregate.com/games/ajazgames/escape-game-love-fever,284043,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-07-29,2017-07-29
2514,Escape if u Can 2D game,http://www.kongregate.com/games/Amber6794/escape-if-u-can-2d-game,www.kongregate.com/games/amber6794/escape-if-u-can-2d-game,253824,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2015-12-18,2015-12-18
2515,Escape Rooms 1,http://www.kongregate.com/games/rahchel321/escape-rooms-1,www.kongregate.com/games/rahchel321/escape-rooms-1,268849,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-09-16,2016-09-16
2516,Escape the Hotel Room,http://www.kongregate.com/games/ktm00/escape-the-hotel-room,www.kongregate.com/games/ktm00/escape-the-hotel-room,228652,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-12-28,2014-12-28
2517,EVoiders,http://www.kongregate.com/games/MatthewC272/evoiders,www.kongregate.com/games/matthewc272/evoiders,219825,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-14,2014-09-14
2518,F.H. Memento: Love Beyond,http://www.kongregate.com/games/FMStudio/f-h-memento-love-beyond,www.kongregate.com/games/fmstudio/f-h-memento-love-beyond,285943,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-09-13,2017-09-13
2519,Famous Paintings Parodies 2,http://www.kongregate.com/games/Munguia/famous-paintings-parodies-2,www.kongregate.com/games/munguia/famous-paintings-parodies-2,266840,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-08-13,2016-08-13
2520,Fire hit .Beta,http://www.kongregate.com/games/deivisonGamerBr/fire-hit-beta,www.kongregate.com/games/deivisongamerbr/fire-hit-beta,258795,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-03-16,2016-03-16
2521,Five Nights At Freddy's 1 Pacman,http://www.kongregate.com/games/The531stGamer/five-nights-at-freddys-1-pacman,www.kongregate.com/games/the531stgamer/five-nights-at-freddys-1-pacman,251269,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2015-12-05,2015-12-05
2522,Flappy Rush,http://www.kongregate.com/games/funnychasegames/flappy-rush,www.kongregate.com/games/funnychasegames/flappy-rush,222496,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-10-17,2014-10-17
2523,Flying Snake,http://www.kongregate.com/games/JimGiant/flying-snake,www.kongregate.com/games/jimgiant/flying-snake,281716,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-06-04,2017-06-04
2524,Fotis putsos,http://www.kongregate.com/games/GiwrgosCh/fotis-putsos,www.kongregate.com/games/giwrgosch/fotis-putsos,287418,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-10-24,2017-10-24
2525,Fun With Physics (1.1),http://www.kongregate.com/games/boblova/fun-with-physics-1-1,www.kongregate.com/games/boblova/fun-with-physics-1-1,262040,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-05-15,2016-05-15
2527,Gravity Game - Charity Edition,https://www.kongregate.com/games/NessieGaming/gravity-game-charity-edition,www.kongregate.com/games/nessiegaming/gravity-game-charity-edition,311298,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2019-08-25,2019-08-25
2528,Halloween Why Lucent Skull,http://www.kongregate.com/games/Enagamess/halloween-why-lucent-skull,www.kongregate.com/games/enagamess/halloween-why-lucent-skull,270494,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-10-18,2016-10-18
2530,Hard Case,http://www.kongregate.com/games/azad187/hard-case,www.kongregate.com/games/azad187/hard-case,220381,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-20,2014-09-20
2531,Hexa_Match,http://www.kongregate.com/games/PasKuda13/hexa-match,www.kongregate.com/games/paskuda13/hexa-match,284671,has_metrics,1551,14,1,0,,yes,2,2024-05-10,2026-06-30,1,1,0,0,5,,2017-08-11,2017-08-11
2533,Idle Photosynthesis,http://www.kongregate.com/games/Qmario1/idle-photosynthesis,www.kongregate.com/games/qmario1/idle-photosynthesis,287050,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-10-15,2017-10-15
2534,Insane - hardcore physics puzzle-platformer,http://www.kongregate.com/games/Studionum43/insane-hardcore-physics-puzzle-platformer,www.kongregate.com/games/studionum43/insane-hardcore-physics-puzzle-platformer,265331,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-07-14,2016-07-14
2535,ittwbi attempt 2,http://www.kongregate.com/games/EGees/ittwbi-attempt-2,www.kongregate.com/games/egees/ittwbi-attempt-2,264646,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-06-29,2016-06-29
2536,Jake the Pirate Hook,http://www.kongregate.com/games/jakejuegos/jake-the-pirate-hook,www.kongregate.com/games/jakejuegos/jake-the-pirate-hook,255979,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-01-25,2016-01-25
2537,Jungle Wars,http://www.kongregate.com/games/tensquaregames/jungle-wars,www.kongregate.com/games/tensquaregames/jungle-wars,220321,has_metrics,1551,14,1,0,,yes,2,2023-04-08,2026-06-30,1,1,0,0,5,,2014-11-25,2014-11-25
2539,Knf Escape With Boat From Villa,http://www.kongregate.com/games/knfescapegame/knf-escape-with-boat-from-villa,www.kongregate.com/games/knfescapegame/knf-escape-with-boat-from-villa,281287,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-05-25,2017-05-25
2540,KoGaMa: WAR 4,http://www.kongregate.com/games/CaptainJens/kogama-war-4,www.kongregate.com/games/captainjens/kogama-war-4,281355,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-05-26,2017-05-26
2542,La invasión de los arqueros,http://www.kongregate.com/games/thays36/la-invasi-n-de-los-arqueros,www.kongregate.com/games/thays36/la-invasi-n-de-los-arqueros,257950,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-03-05,2016-03-05
2543,Lava Car Escape,http://www.kongregate.com/games/gamolition/lava-car-escape,www.kongregate.com/games/gamolition/lava-car-escape,227777,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-12-17,2014-12-17
2545,Lucas vs Crocodile,http://www.kongregate.com/games/therobby3/lucas-vs-crocodile,www.kongregate.com/games/therobby3/lucas-vs-crocodile,221964,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-10-10,2014-10-10
2547,MadrugaHalla,http://www.kongregate.com/games/TaiguaraGuerra/madrugahalla,www.kongregate.com/games/taiguaraguerra/madrugahalla,283345,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-07-12,2017-07-12
2548,MafiaBattle,http://www.kongregate.com/games/mafiabattle/mafiabattle,www.kongregate.com/games/mafiabattle/mafiabattle,253578,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-03-20,2016-03-20
2549,Mambo vs Pronger,http://www.kongregate.com/games/spookymcslave/mambo-vs-pronger,www.kongregate.com/games/spookymcslave/mambo-vs-pronger,223044,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-10-24,2014-10-24
2550,Man versus the universe,http://www.kongregate.com/games/ELespio/man-versus-the-universe,www.kongregate.com/games/elespio/man-versus-the-universe,255406,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-01-16,2016-01-16
2551,MazeGame,http://www.kongregate.com/games/Geagles/mazegame,www.kongregate.com/games/geagles/mazegame,264238,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-06-22,2016-06-22
2552,Moana Appendicitis Surgery,http://www.kongregate.com/games/k25507891/moana-appendicitis-surgery,www.kongregate.com/games/k25507891/moana-appendicitis-surgery,284006,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-07-28,2017-07-28
2553,More Ore,https://www.kongregate.com/games/imsynclair/more-ore,www.kongregate.com/games/imsynclair/more-ore,292095,has_metrics,1551,14,1,0,,yes,1,2021-06-11,2021-06-11,1,1,0,0,5,,2021-11-12,2021-11-12
2554,Multiplayer Island Survivel RPG,http://www.kongregate.com/games/sandrudarius/multiplayer-island-survivel-rpg,www.kongregate.com/games/sandrudarius/multiplayer-island-survivel-rpg,265068,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-07-07,2016-07-07
2557,Nights Within Zombies,http://www.kongregate.com/games/alaanasro1337/nights-within-zombies,www.kongregate.com/games/alaanasro1337/nights-within-zombies,285159,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-08-23,2017-08-23
2558,Nirvana Pilot Yume Promo,http://www.kongregate.com/games/Dev9K/nirvana-pilot-yume-promo,www.kongregate.com/games/dev9k/nirvana-pilot-yume-promo,285634,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-09-04,2017-09-04
2559,"No More ""Terrorism""",http://www.kongregate.com/games/KarlJ86/no-more-terrorism,www.kongregate.com/games/karlj86/no-more-terrorism,268918,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-09-17,2016-09-17
2560,ODC: One Click Daily,http://www.kongregate.com/games/HyperHippoGames/odc-one-click-daily,www.kongregate.com/games/hyperhippogames/odc-one-click-daily,248597,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2015-09-30,2015-09-30
2561,One Among Zombies,https://www.kongregate.com/games/OldRookStudio/one-among-zombies,www.kongregate.com/games/oldrookstudio/one-among-zombies,324296,has_metrics,1551,14,1,0,,yes,6,2023-10-30,2025-07-24,6,6,0,0,5,,2023-12-21,2023-12-21
2562,Penta Cake,http://www.kongregate.com/games/nukermage/penta-cake,www.kongregate.com/games/nukermage/penta-cake,220898,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-26,2014-09-26
2563,Perfect Aim,http://www.kongregate.com/games/Brunuu/perfect-aim,www.kongregate.com/games/brunuu/perfect-aim,280710,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-05-16,2017-05-16
2564,Pets Swap,http://www.kongregate.com/games/ozdy/pets-swap,www.kongregate.com/games/ozdy/pets-swap,221447,has_metrics,1551,14,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2014-10-03,2014-10-03
2565,Ping Pong Survival,http://www.kongregate.com/games/kidsgamess/ping-pong-survival,www.kongregate.com/games/kidsgamess/ping-pong-survival,247842,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2015-09-15,2015-09-15
2566,Platform 31,http://www.kongregate.com/games/Rodaja/platform-31,www.kongregate.com/games/rodaja/platform-31,227102,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-12-10,2014-12-10
2567,PONG,http://www.kongregate.com/games/BorysK20/pong,www.kongregate.com/games/borysk20/pong,265659,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-07-20,2016-07-20
2569,Roadkill Revenge,http://www.kongregate.com/games/kizigames/roadkill-revenge,www.kongregate.com/games/kizigames/roadkill-revenge,108239,has_metrics,1551,14,1,0,,yes,2,2020-03-24,2020-03-25,2,2,0,0,5,,2016-03-07,2016-03-07
2570,Roller Runner,http://www.kongregate.com/games/RM2369/roller-runner,www.kongregate.com/games/rm2369/roller-runner,287891,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-11-06,2017-11-06
2571,Sandbox Game,http://www.kongregate.com/games/JishTNM/sandbox-game,www.kongregate.com/games/jishtnm/sandbox-game,269290,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-09-23,2016-09-23
2574,Shotfirer,http://www.kongregate.com/games/KirIgnatev/shotfirer,www.kongregate.com/games/kirignatev/shotfirer,198902,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-10-29,2014-10-29
2575,Soke,http://www.kongregate.com/games/josehzz/soke,www.kongregate.com/games/josehzz/soke,263230,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-06-05,2016-06-05
2576,Speed Taxi Hidden Letters,http://www.kongregate.com/games/newgamess/speed-taxi-hidden-letters,www.kongregate.com/games/newgamess/speed-taxi-hidden-letters,222193,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-10-13,2014-10-13
2578,Splendid Fairy Dress Up,http://www.kongregate.com/games/loogames/splendid-fairy-dress-up,www.kongregate.com/games/loogames/splendid-fairy-dress-up,218710,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-29,2014-08-29
2579,Spooky John,http://www.kongregate.com/games/NoBodyAdam/spooky-john,www.kongregate.com/games/nobodyadam/spooky-john,223731,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-10-31,2014-10-31
2580,Squares TinRune,http://www.kongregate.com/games/TinRune/squares-tinrune,www.kongregate.com/games/tinrune/squares-tinrune,269883,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-10-04,2016-10-04
2581,SteamPunk Rabbit Alpha Version,http://www.kongregate.com/games/VasantJ/steampunk-rabbit-alpha-version,www.kongregate.com/games/vasantj/steampunk-rabbit-alpha-version,218996,has_metrics,1551,14,1,0,,yes,2,2016-04-02,2024-01-17,2,2,0,0,5,,2014-09-02,2014-09-02
2583,Stupid Hero,http://www.kongregate.com/games/tungnguyendev/stupid-hero,www.kongregate.com/games/tungnguyendev/stupid-hero,226209,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-12-02,2014-12-02
2584,Super Trucks 3D,http://www.kongregate.com/games/Chilican/super-trucks-3d,www.kongregate.com/games/chilican/super-trucks-3d,268178,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-09-03,2016-09-03
2585,Survival Sandbox Simulator,http://www.kongregate.com/games/orndotio/survival-sandbox-simulator,www.kongregate.com/games/orndotio/survival-sandbox-simulator,282958,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-07-03,2017-07-03
2586,Texas instruments calculator/clock,http://www.kongregate.com/games/JoeB59/texas-instruments-calculator-clock,www.kongregate.com/games/joeb59/texas-instruments-calculator-clock,219788,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-12,2014-09-12
2587,The Escape of The Bird Beta 1,http://www.kongregate.com/games/thiagosheckler/the-escape-of-the-bird-beta-1,www.kongregate.com/games/thiagosheckler/the-escape-of-the-bird-beta-1,218414,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-26,2014-08-26
2589,Trash King,http://www.kongregate.com/games/BrrrIce/trash-king,www.kongregate.com/games/brrrice/trash-king,267684,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-08-28,2016-08-28
2590,Trick the Cat,http://www.kongregate.com/games/balbal1/trick-the-cat,www.kongregate.com/games/balbal1/trick-the-cat,270769,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-10-24,2016-10-24
2591,Troll Tale,http://www.kongregate.com/games/pitergames/troll-tale,www.kongregate.com/games/pitergames/troll-tale,220817,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-26,2014-09-26
2594,Unblocking,http://www.kongregate.com/games/comrad_gremlin/unblocking,www.kongregate.com/games/comrad_gremlin/unblocking,266434,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-08-05,2016-08-05
2595,Up to the Sky,http://www.kongregate.com/games/hhh3112/up-to-the-sky,www.kongregate.com/games/hhh3112/up-to-the-sky,256458,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-02-02,2016-02-02
2596,Who Can Escape The House,http://www.kongregate.com/games/rahchel321/who-can-escape-the-house,www.kongregate.com/games/rahchel321/who-can-escape-the-house,266027,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-07-27,2016-07-27
2597,Winged Wheels,http://www.kongregate.com/games/Tenfor/winged-wheels,www.kongregate.com/games/tenfor/winged-wheels,286224,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-09-20,2017-09-20
2598,Wings Of Infinity,http://www.kongregate.com/games/Enagamess/wings-of-infinity,www.kongregate.com/games/enagamess/wings-of-infinity,282584,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-06-25,2017-06-25
2599,Wizard (And Minion) Idle,https://www.kongregate.com/games/Oninou/wami,www.kongregate.com/games/oninou/wami,300426,has_metrics,1551,14,1,0,,yes,38,2019-02-05,2025-06-26,38,38,0,0,5,,2018-12-22,2018-12-22
2600,XSpot,http://www.kongregate.com/games/LONDONLAD/xspot,www.kongregate.com/games/londonlad/xspot,224227,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-11-11,2014-11-11
2602,Zombie vs Janitor,http://www.kongregate.com/games/brvasil/zombie-vs-janitor,www.kongregate.com/games/brvasil/zombie-vs-janitor,285263,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2017-08-25,2017-08-25
2603,ZType,http://www.kongregate.com/games/PhobosLab/ztype,www.kongregate.com/games/phoboslab/ztype,257874,has_metrics,1551,14,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-02-28,2016-02-28
1928,BoomsticK,http://www.kongregate.com/games/innercircus/boomstick,www.kongregate.com/games/innercircus/boomstick,,has_metrics,1524,10,24,24,247526,no,1,2020-07-17,2020-07-17,1,1,0,0,5,<urlopen error [Errno 61] Connection refused> (1),2008-04-26,2008-09-05
1931,Factory Balls,http://www.kongregate.com/games/bontegames/factory-balls,www.kongregate.com/games/bontegames/factory-balls,,has_metrics,1514,10,14,14,156624,no,2,2019-11-02,2024-01-17,2,2,0,0,5,,2008-02-22,2008-08-17
1932,Super Crazy Guitar Maniac Deluxe 2,http://www.kongregate.com/games/Shinki/super-crazy-guitar-maniac-deluxe-2,www.kongregate.com/games/shinki/super-crazy-guitar-maniac-deluxe-2,,has_metrics,1514,10,14,14,4732985,no,1,2015-08-29,2015-08-29,1,1,0,0,5,,2007-10-11,2010-01-24
1935,Castlewars,http://kongregate.com/games/m0rkeulv/castlewars,www.kongregate.com/games/m0rkeulv/castlewars,,has_metrics,1510,10,10,10,6900000,no,5,2016-07-10,2025-03-19,5,5,0,0,5,,2007-06-13,2026-07-01
1938,Asteroids Revenge III - Crash to Survive,http://www.kongregate.com/games/AdamSchroeder/asteroids-revenge-iii-crash-to-survive,www.kongregate.com/games/adamschroeder/asteroids-revenge-iii-crash-to-survive,,has_metrics,1508,10,8,8,131619,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2007-09-03,2008-05-15
1942,Thing-Thing Arena 3,http://www.kongregate.com/games/Weasel/thing-thing-arena-3,www.kongregate.com/games/weasel/thing-thing-arena-3,,has_metrics,1504,10,4,4,136121,no,1,2026-06-30,2026-06-30,0,0,0,0,5,,2009-03-08,2009-03-16
2203,Reactor Incremental,https://www.kongregate.com/en/games/Cael/reactor-incremental,www.kongregate.com/games/cael/reactor-incremental,230582,has_metrics,1504,12,54,28,2800000,partial,7,2018-02-08,2025-09-27,7,7,0,0,4,<urlopen error [Errno 61] Connection refused> (4),2015-02-16,2026-07-01
